gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neg_log10_padj
OCLN,6.201005191770202,0.5752556400026102,0.16486372685313663,3.489279606757025,0.00048432425595968905,0.0020057873226613384,2.697715117921397
BRI3,100.67903829262389,0.5021131041777892,0.14392778355110275,3.48864612369654,0.0004854733928800218,0.0020100257773566933,2.6967983729815086
DPYSL2,25.100964419583892,-0.43632825990833213,0.12508910391100447,-3.488139624205486,0.0004863940106585292,0.0020133161352394206,2.6960880259011066
CPSF7,20.931528006892595,0.22077272571861556,0.06329506694791011,3.4879926092866715,0.0004866615309419029,0.002013902142795297,2.6959616360051055
FANCD2,2.462875496187197,0.611421694673571,0.1753257567054338,3.487346674914545,0.000487838552309859,0.0020182505695820556,2.6950249162797943
USP22,33.99926281752657,-0.253247048463459,0.07263718489316535,-3.4864656282582316,0.0004894482756666741,0.0020243864272918052,2.6937065831257643
SERPINB3,1.8854142716619513,3.3946782307947463,0.9737870523229553,3.4860580890830177,0.0004901945477028383,0.002026948750392652,2.6931572319202366
MSI2,3.0562116154952195,0.5457533779141246,0.15656464100340844,3.4858022502171706,0.0004906635732314321,0.0020283636339117374,2.6928541844252094
DAP,99.27612192160471,0.3278274563443067,0.09405527539848692,3.4854765450995697,0.0004912612890344204,0.0020303096437478373,2.6924377225222704
ZNF92,5.199113085090564,0.5073941189476947,0.14558205898813417,3.4852791784532355,0.0004916238155697778,0.002031282896889082,2.6922295881648237
PDLIM4,10.86833562412545,-0.6212182990814914,0.17825937482645213,-3.484912362596865,0.0004922982521810121,0.002033544058996224,2.6917464136839566
ILF3,26.11635270310829,0.23500877573334766,0.06744380322736401,3.484512505042085,0.0004930344228639431,0.002036058993180385,2.691209642817822
FMO2,3.6017794567737806,-0.9577753214668545,0.27490571582075646,-3.4840138503753098,0.0004939539254914803,0.0020393295297208287,2.6905125920854496
ATP2A2,49.287851104618575,0.2394658833644516,0.06873728898051036,3.4837842300174118,0.0004943778752766364,0.00204055297513511,2.690252125953091
NRD1,16.16816033977435,0.22809367629628724,0.06547749259729815,3.4835432336897276,0.0004948231935067861,0.0020418639649480027,2.6899731952757504
DDX52,7.640807068973069,0.38605444962489804,0.11083193000392072,3.483242145212496,0.0004953800768719774,0.002043634527652972,2.689596768427392
NCKAP5L,5.798761687402081,-0.39864138841618807,0.11444867025116491,-3.4831456542163757,0.0004955586670653652,0.0020438439737877714,2.6895522611348657
PTBP1,116.00830414629141,0.2400377358723715,0.06892825459320685,3.482428755653246,0.0004968874187052612,0.002048350162197828,2.68859579939973
PGA5,26.997959941200747,-4.503552516565412,1.2932257335395267,-3.4824179567161107,0.0004969074596100923,0.002048350162197828,2.68859579939973
CSDE1,107.47181946359677,-0.26837916303695086,0.07707152727958891,-3.482208962375481,0.0004972954643689279,0.002049421256510092,2.6883687636222415
FGB,1.4458180641262763,3.0012319036093307,0.8619805503803994,3.4817861055970014,0.0004980813758231592,0.002052131203146693,2.6877948760256003
XPA,7.523125032185142,-0.3289184854078196,0.0944703258710103,-3.481712192428812,0.0004982188679095497,0.002052168907231762,2.6877868967474523
ODF3L1,0.7592515580301058,-0.9438992329332063,0.27118948927584235,-3.480589293684286,0.0005003120234788073,0.0020602599164115704,2.686077986843139
ANKS6,4.649712996006446,0.432714874394676,0.12433597224603954,3.4802066254680306,0.0005010272128434511,0.002062673824244795,2.6855694426668193
CHST13,3.059282653038026,1.2903952727216552,0.3707967002841794,3.480061369836068,0.0005012989384573059,0.0020632612679362472,2.685445774431789
SENP2,9.975156408047898,0.312145329902242,0.08970361687261737,3.4797407371600246,0.0005018992234074422,0.0020646690461242605,2.6851495531896723
C11orf31,35.67852795322463,0.2821513860960427,0.08108268966104934,3.479798058938628,0.0005017918570349336,0.0020646690461242605,2.6851495531896723
TMEM132A,7.382186366286822,0.6024675327569502,0.17316686713275922,3.479115507096779,0.00050307170026438,0.0020689600018589088,2.684247905245272
ATP5J,82.24334267043956,-0.35703992832368114,0.10262674740446359,-3.479014363736449,0.0005032616114347162,0.0020692088369352307,2.684195675524886
ASAP2,15.574157917045747,0.35823710640403184,0.1029998702218729,3.478034541522724,0.0005051048314459576,0.0020762535359436663,2.6827196149188683
ERO1L,30.32004490241477,0.4643510803182601,0.13351888853391375,3.4777931827998634,0.0005055598352777203,0.0020775897625522352,2.6824402033855055
PTPMT1,16.00928135369023,0.22795937909098485,0.06555411089496696,3.4774230933622023,0.0005062582614709589,0.002079925385642506,2.6819522444530834
FAM26E,2.2662696550422665,-0.6404174595123597,0.18419079652542275,-3.476924317572875,0.0005072009653630861,0.0020832631482547515,2.6812558684983645
MLLT4-AS1,0.5744046502672092,1.448354048684005,0.41688906066033155,3.474195380396608,0.0005123877887882994,0.002104026898491245,2.6769487123359568
ATP10A,2.4486614131548032,-0.5343700824385532,0.15384434793060534,-3.4734463087301197,0.000513820155240076,0.0021093669530908386,2.6758478622520983
PIK3R6,0.831513514491255,-0.8504027382264777,0.244929237816175,-3.4720343957658675,0.0005165301523408309,0.0021199479301668087,2.673674806014146
MRPS28,26.020079989070705,0.3339959238288372,0.09622698234420408,3.4709175710626896,0.0005186831934699159,0.002128238199533989,2.6719797659663582
MESP1,1.7715188969199482,0.9582881747344068,0.27611182055887157,3.4706524798350094,0.000519195469517089,0.0021297936268800037,2.671662476866154
ENOSF1,8.867770848011315,0.39302282500927654,0.11326620670052877,3.46990365845316,0.0005206450793599603,0.0021351923105836787,2.670563003231925
GPR37,0.8154610569786603,1.8803388818718803,0.5420408422272882,3.4689985244385286,0.0005224023232346896,0.0021418495252622273,2.6692110436086485
CDC5L,10.346881088358792,0.35982586005250755,0.10374110450360874,3.468498448847637,0.0005233755482144902,0.0021452896734041778,2.6685140577603166
CMAS,23.25747206548965,0.5164874834411229,0.14892782904710336,3.4680387590808612,0.0005242716664026726,0.002148412082465078,2.6678824138588375
KRT7,112.19781569869431,1.1994570506852367,0.34594646184799516,3.467175366609947,0.0005259586279021771,0.0021547728568167596,2.6665985038003672
HNF1A-AS1,5.914256549110278,0.7710463504464918,0.22243477307410223,3.466393045432804,0.0005274915532953011,0.0021604994716167684,2.6654458355661044
Ig_alpha_1-[alpha]2m,3.3918017904853652,-1.4175546368807674,0.40909428399029796,-3.4651049705558488,0.0005300245557867928,0.002169762582445166,2.6635877844809253
TM4SF1,91.83003874824075,0.6796676054091673,0.19614482170126304,3.465131526359284,0.0005299722194975347,0.002169762582445166,2.6635877844809253
POLA2,7.068164298070026,0.3808031778933895,0.10990034352241082,3.464986238334517,0.0005302586126588859,0.002170165143694801,2.6635072162591125
ZNF358,45.977750845994635,-0.46261315755474647,0.1335478721053322,-3.464024924259917,0.0005321572012925996,0.002177378108666496,2.662066147785385
ATP13A2,20.601428938147038,0.3574980382200632,0.10322555094598641,3.463270817582043,0.0005336509882259509,0.0021824320960096718,2.6610592600105134
NRP1,10.84569586664183,-0.43295808169631333,0.12501447673467797,-3.46326355958913,0.0005336653843275683,0.0021824320960096718,2.6610592600105134
RFWD2,16.76956454508981,0.24230965503787882,0.06998064780961867,3.462523749381096,0.000535134684691449,0.002187881260091094,2.6599762515737697
AK056490,0.6865338189729725,-1.3272496712807191,0.3833368138413329,-3.462359010032576,0.0005354623780549412,0.0021886614072337707,2.659821419950509
CTAG2,4.471255021921556,3.8305074137403,1.106414179541295,3.462091759641384,0.000535994380276397,0.0021896689119505043,2.6596215475266427
SUFU,4.0044603098058875,-0.40171615793219856,0.11603386785101155,-3.462059529447087,0.0005360585726085568,0.0021896689119505043,2.6596215475266427
MORN2,12.267231958881833,0.4028341385676382,0.11635782260557909,3.4620288481431523,0.0005361196866970747,0.0021896689119505043,2.6596215475266427
FOXC1,9.397843456507882,0.7345833183968696,0.21219976025149306,3.461753762239234,0.0005366679204120803,0.0021913483267081623,2.659288583487438
BC009467,3.910915705785204,0.5592400190721929,0.16158972096480348,3.4608638206263334,0.0005384451141917181,0.0021980437518319047,2.6579636672400717
ANAPC5,21.92504020305963,0.24965243695050454,0.07213870678188176,3.460727923850263,0.0005387169791587245,0.002198592265632467,2.6578553041565134
ACTR1A,39.775454602231335,-0.24532273281112185,0.07089621893297304,-3.4603077075669684,0.0005395584419282182,0.0022010687899481213,2.6573663842399133
TSFM,10.160915493841161,0.43683578738078727,0.12624263093981575,3.460287417402146,0.0005395991029766502,0.0022010687899481213,2.6573663842399133
PTOV1-AS1,3.9076487661225427,0.47660594550315927,0.1377809010067,3.459158286967385,0.0005418663610673191,0.0022097534081781263,2.6556561876011844
ZNF70,2.1600263213887763,-0.5371051003296499,0.15527594835557795,-3.4590360324168996,0.0005421123761150057,0.0022101929867615858,2.6555698034975186
BC038201,1.0969356451801013,0.9459048832137137,0.27352923379961475,3.458149134825844,0.0005439002143447489,0.0022169167543646534,2.654250614417692
URB2,4.177559366736181,0.4667599785508203,0.1349931037055176,3.4576579524317013,0.0005448927184130631,0.002220396169068522,2.6535695306438325
THRAP3,30.50880061295805,-0.18103275498678514,0.05235850009283419,-3.4575618985609826,0.000545087006087669,0.00222062196874951,2.6535253679980113
CRYZL1,4.965692424451584,-0.3697159499348052,0.10693353381676966,-3.4574369399248748,0.0005453398558753521,0.002221086167969149,2.6534345924881753
SATB1,6.22412248793669,-0.5163576392989304,0.1493737516405075,-3.456816432793561,0.0005465970513893847,0.002225125335955229,2.652645521231059
ACOT8,10.284604344826201,0.3412192644699859,0.09870928828865985,3.4568100974666494,0.000546609901165237,0.002225125335955229,2.652645521231059
PIWIL1,1.7240332810126133,2.301335990812888,0.6657844175788674,3.456578330838265,0.0005470801807876147,0.0022264729169747927,2.6523825832994046
MYH10,9.124693193850907,-0.5647714385568643,0.1634424273098204,-3.4554763279811507,0.0005493214253789345,0.002235025341427268,2.650717548335341
ZNF626,0.823705570580068,-1.0691862516413784,0.309464865962371,-3.454951980789266,0.0005503908389044111,0.0022388067957470194,2.649983383491701
NDUFS6,99.03450339494624,0.3822503118336298,0.1106559232174527,3.4544044342069262,0.0005515096376545957,0.0022427324325722075,2.649222536487879
NRARP,29.24460006541175,0.49599671325346784,0.1435864340447924,3.4543424422584343,0.0005516364388559407,0.0022427324325722075,2.649222536487879
CLPTM1,65.3848539848079,0.3042532845306597,0.0881006191342601,3.4534749871280224,0.000553413622827178,0.002249156359838813,2.647980351654303
CREB3L2,15.68447592199891,-0.35564267149450046,0.10298232907220004,-3.4534339502572564,0.0005534978283906022,0.002249156359838813,2.647980351654303
COPA,58.90864873487885,0.22773976475588503,0.06598593955662246,3.4513377590154914,0.0005578150147500269,0.002266123497421984,2.6447164259874443
WFDC1,13.903692616162823,-0.7529300377742626,0.21818917697737017,-3.450812951424964,0.0005589007744432136,0.002269957679285493,2.643982239645694
OGFR,17.036269737467027,0.38923315344153825,0.11280975570358717,3.4503501139056296,0.0005598599591206162,0.0022732759640270825,2.6433478399550534
VRK1,8.119299632576954,0.3978139194442497,0.11532127718866707,3.4496142354842387,0.0005613881510746883,0.002278902395451705,2.642274275093637
C14orf1,31.408217109645424,0.33861652321068925,0.0981772975260396,3.449030801860052,0.0005626025224710492,0.00228325236911474,2.6414460830535673
FAM173B,6.334040202040212,0.416623413278469,0.12082156290376168,3.4482537989541084,0.0005642235920310454,0.0022892502503365684,2.6403067296497373
FAM168A,10.21047405574082,-0.3596911660809943,0.10431406206494401,-3.4481560679427594,0.0005644277969964552,0.00228949783713174,2.6402597624102278
INHA,1.1954971357854116,2.664565042918892,0.7730305916902763,3.4469076276692565,0.0005670424246624288,0.002299520256239472,2.638362760417284
KALRN,3.1375207200402,-0.4864693213613397,0.14119546896434343,-3.4453607111442746,0.0005702978022289672,0.002311658037017768,2.63607641057174
PLVAP,83.8845118780635,-0.4780917130941945,0.13876441915280238,-3.4453479934776157,0.0005703246376507251,0.002311658037017768,2.63607641057174
TIMM8A,4.348943525061687,0.44080644029667143,0.12797843231113906,3.4443806845905884,0.0005723691959722194,0.002319357182867661,2.6346323645127914
TNN,1.0586006628708375,-1.3512420277251433,0.3924143892619834,-3.443405911456086,0.0005744364337609791,0.002327144306014202,2.6331766853155423
PSMB1,29.49717379805791,0.2935924867743945,0.08526551047759394,3.4432736651655267,0.0005747174283764175,0.002327610957866227,2.633089606913567
TMEM241,3.0530417469961866,0.5296463691277618,0.15382321904514096,3.4432147007164877,0.0005748427562610213,0.002327610957866227,2.633089606913567
IDH3B,45.82633126900285,0.3266528545118109,0.09489346964868019,3.4423112119428563,0.0005767662906363154,0.0023348083512087807,2.6317487619622697
CLSTN3,10.25880892338978,-0.4479168668513943,0.1301332915714542,-3.441985224860389,0.0005774617896212571,0.0023370321478217923,2.631335313484717
RAB17,8.038834905509528,0.5547691766320699,0.1611896608127505,3.441716880814891,0.0005780348920921414,0.002338759596293862,2.631014417510567
DUSP12,10.758364101786343,0.3030962213425284,0.08809173411672412,3.440688554739052,0.0005802359951898544,0.0023470714806693074,2.6294736836491635
DDX47,13.264860046314045,0.2770866411391287,0.0805414319230013,3.440299415138624,0.0005810709709659351,0.0023498545335724082,2.6289590216525953
ALG6,4.949444380150177,0.408960099467219,0.11891456070665332,3.4391086931403643,0.000583632853672787,0.0023596180354558444,2.6271582930127146
HMCN2,1.38084188854143,-1.1192564722094955,0.3255276009417432,-3.438284400375005,0.0005854125055098919,0.002366214854171681,2.625945823636771
FAM201A,1.280858971907314,0.9916261131302313,0.28844042802339054,3.4378887866919174,0.0005862684302671873,0.0023690756128310147,2.6254210778541776
NMU,7.105545604975077,0.9444009237323404,0.2747228524853703,3.437649671982174,0.0005867863284729082,0.0023705693259933815,2.6251473394565497
FAM166A,23.80357496389062,0.5111769063699411,0.14873433149914123,3.436845422422815,0.00058853137846965,0.0023764183691236626,2.624077099293915
RBM17,13.798221477816737,0.2784939882983295,0.08103065387907084,3.4368967170615523,0.0005884199359664887,0.0023764183691236626,2.624077099293915
ATP5J2-PTCD1,33.879944973551304,0.38407989531595405,0.11175912505775812,3.4366759324346723,0.0005888997513991422,0.0023773054846938355,2.623915007673427
SLC25A44,13.424302805669733,0.2773254284702349,0.08070388482867633,3.436333071932783,0.0005896455876303772,0.0023797155341266354,2.623474954432044
KIAA1522,42.351358774077276,0.417051251175109,0.12137321067210692,3.4361062780302025,0.0005901394232999006,0.0023811075898474412,2.6232209806466145
PARP2,7.441052253148114,0.3461899318604175,0.10076541278214055,3.4356027758145156,0.0005912371580178604,0.002384934953760239,2.6225234613233326
PACSIN3,12.504660399236739,0.6225899735964634,0.18122088342168807,3.4355310593412183,0.0005913936687181949,0.0023849646312241956,2.6225180571178126
HOOK2,10.745721159219192,0.34789989240799846,0.10128396992778751,3.4348958937533833,0.0005927815089481111,0.0023899587312355766,2.6216095981947096
IL17C,1.2182298778620528,2.5656992967519394,0.7470191447501192,3.4345830555790853,0.0005934661758071362,0.002392115994745679,2.6212177650445865
SMAD9,3.918080733955143,-0.8226016499612648,0.2395396039323132,-3.4340945566300083,0.0005945367600890289,0.0023958273169918274,2.6205444876100232
CLN6,23.652324416728824,0.3694752999000546,0.10759988502724316,3.4337889841286295,0.0005952073601989795,0.002397925343809948,2.6201643422030143
UGT8,8.051488304461893,0.6186220473090475,0.18023604716832733,3.4322881411802135,0.0005985112977953306,0.0024106286276441655,2.617869690239597
