Gene,Mean_CIN,Mean_GS,Delta_Z,p_value,q_value,neg_log10_q
FAM162B,0.009956250000000028,0.6066,-0.59664375,0.002952265406368558,0.010261743637157573,1.9887788392575734
MYRIP,0.02455859375000001,0.5218444444444444,-0.4972858506944444,0.002953503654928581,0.010262703660895973,1.9887382113170171
CD53,-0.42727109375,0.2920203703703703,-0.7192914641203703,0.002953296306903761,0.010262703660895973,1.9887382113170171
ZMIZ1-AS1,0.64675234375,-0.029725925925925933,0.676478269675926,0.00295656170213557,0.010271656719599802,1.9883595032233083
CDH24,0.11197499999999996,-0.3029481481481482,0.4149231481481481,0.0029592961301042418,0.010279482731321067,1.9880287387050426
P3H2,-0.20008046875,0.32702407407407397,-0.5271045428240739,0.0029607476425228285,0.010282850554000415,1.9878864759765427
TMEM186,0.25606484375,-0.31950555555555554,0.5755703993055555,0.002962033219826602,0.010283967248983002,1.9878393151105274
TMEM151B,1.18246484375,0.0025074074074074065,1.1799574363425926,0.0029618589670301993,0.010283967248983002,1.9878393151105274
KICS2,0.92913828125,-0.23552592592592594,1.164664207175926,0.002962750127673925,0.010284782618601234,1.9878048832147268
DIP2A,-0.5804546875000001,-0.1370833333333333,-0.44337135416666673,0.00296752900132885,0.010299695988832114,1.987175593966786
ZAP70,-0.27532734375,0.30665000000000003,-0.58197734375,0.002968172133955654,0.01030025251755756,1.987152128145552
ZCWPW1,0.539996875,0.0777148148148148,0.46228206018518525,0.0029694639697738045,0.010303059651182975,1.9870337857507911
SLC25A45,-0.01812500000000001,0.5653629629629631,-0.5834879629629631,0.0029717113589321936,0.01030918078745014,1.9867758442824808
KCNK9,0.33608359374999996,-0.12657777777777776,0.46266137152777775,0.0029776983748330994,0.010328270984728365,1.9859723759286707
BANK1,-0.26094765625,0.39335370370370365,-0.6543013599537036,0.002978231583391598,0.010328441292532468,1.9859652146981173
TACC1,-0.019005468750000004,0.5597574074074073,-0.5787628761574073,0.002979166126855018,0.01033000313935508,1.985899546495444
PI4KB,0.9668187500000001,0.3030148148148148,0.6638039351851852,0.0029805949597667444,0.010333278106373658,1.9857618819977705
CENPB,1.1386484375,0.4496759259259259,0.6889725115740741,0.002991308324373967,0.010368734866046886,1.9842742305167598
BLMH,0.42067265625000005,-0.10617777777777777,0.5268504340277779,0.0029963084221912278,0.010384379497636426,1.983619448941453
SREK1IP1,-0.44235781249999995,0.05540740740740739,-0.49776521990740735,0.003001013052858897,0.010397306509052382,1.9830791529858949
RILPL1,0.0007882812499999947,0.5625537037037036,-0.5617654224537036,0.003000810529702442,0.010397306509052382,1.9830791529858949
SNAP91,-0.15059843750000002,0.48257592592592585,-0.6331743634259259,0.00300302213663032,0.01040257789982268,1.9828590233036807
QPRT,0.45809296875,0.022931481481481476,0.4351614872685185,0.0030083980782815,0.0104177629202515,1.982225530143685
RBBP7,0.15414921875000004,-0.3066222222222222,0.4607714409722222,0.003008571083375327,0.0104177629202515,1.982225530143685
AFG3L2,0.28766796875,-0.3471277777777778,0.6347957465277778,0.003008870640477607,0.0104177629202515,1.982225530143685
VAMP5,-0.20923515625,0.21615740740740744,-0.4253925636574074,0.0030107918412937296,0.010422723338309544,1.9820187900317228
MFSD9,0.14899531249999998,-0.32364814814814813,0.4726434606481481,0.0030114816354230123,0.010423419969459762,1.9819897637451709
STK39,0.09538984375000002,-0.29873518518518516,0.3941250289351852,0.003022471157448385,0.01045976028291343,1.980478268528102
SGK2,0.9888140624999999,0.2881703703703704,0.7006436921296295,0.00302544372097198,0.01046834930050879,1.9801217945578953
PPIE,0.50014140625,0.05880555555555555,0.4413358506944445,0.003026679447334174,0.010470926870256948,1.980014873543542
NCMAP,0.34957343750000003,-0.09417592592592594,0.44374936342592597,0.003028275230579553,0.01047474903443819,1.9798563735420316
HEBP2,0.070059375,-0.42697592592592604,0.497035300925926,0.003031884071693731,0.010485531961352853,1.9794095316249918
VPS26B,-0.39862343749999996,0.048688888888888886,-0.44731232638888885,0.00303395858293545,0.010490153983453548,1.9792181368137483
RTN4,0.07340937500000004,0.5745611111111111,-0.5011517361111111,0.0030342039011901495,0.010490153983453548,1.9792181368137483
GSK3A,0.45906718750000003,-0.1331759259259259,0.592243113425926,0.0030392291525303755,0.010502594567257778,1.978703399306436
BIRC7,2.4259703124999996,-0.03796666666666667,2.4639369791666663,0.0030392790653034694,0.010502594567257778,1.978703399306436
ATG10,-0.5040374999999999,-0.031388888888888904,-0.472648611111111,0.0030392776041926633,0.010502594567257778,1.978703399306436
WFDC10B,1.8477937500000001,0.4339888888888889,1.4138048611111111,0.0030403541274488075,0.010504608147225961,1.9786201434171473
ZSCAN10,0.5774640625,-0.1373462962962963,0.7148103587962964,0.003041772283530616,0.01050780629357605,1.9784879418249122
C1orf52,0.10615156249999999,-0.3611370370370372,0.46728859953703716,0.0030479427202713,0.010527417506392777,1.9776781530574268
PRDM8,-0.028609375,0.6001518518518518,-0.6287612268518519,0.0030494583128243664,0.01053094741083002,1.97753255599525
RGS9,-0.14217421875,0.5010296296296297,-0.6432038483796297,0.0030506552307681674,0.010533375845353432,1.9774324193134276
PAX5,-0.1973359375,0.3848370370370371,-0.5821729745370371,0.0030547102930537323,0.010545670566715433,1.9769257995977936
PTPN13,0.039266406249999976,0.6767074074074073,-0.6374410011574073,0.003058171392930759,0.01055591112573657,1.9765042749283686
USP2-AS1,0.41936015625,-0.11018518518518518,0.5295453414351852,0.003061227176226842,0.010564749564024534,1.9761407933822603
BLK,-0.20931093750000002,0.3972685185185185,-0.6065794560185185,0.003062183488666593,0.010566340729532874,1.9760753888629694
PPP2R3B,0.46652109374999995,-0.1440703703703704,0.6105914641203704,0.003065263930335206,0.010575259694971154,1.9757089589214185
ACTN4,0.70870859375,0.01283518518518518,0.6958734085648147,0.003067905203163956,0.010581421959328466,1.9754559667437395
UQCRFS1,1.6539210937500002,-0.28725185185185187,1.941172945601852,0.003068042007987152,0.010581421959328466,1.9754559667437395
GDPD1,0.22859453125,-0.2149074074074074,0.4435019386574074,0.0030713663723014356,0.010591175295466482,1.975055843857205
URM1,0.33279375000000005,-0.21164074074074074,0.5444344907407408,0.0030720471021276315,0.010591810750467522,1.9750297876062182
LYVE1,-0.17811484375000003,0.39159814814814814,-0.5697129918981482,0.0030749882409317596,0.01059852570602247,1.9747545424965105
ZSCAN25,0.94913515625,0.15035925925925928,0.7987758969907407,0.003074591540352643,0.01059852570602247,1.9747545424965105
LDLRAD2,-0.07014453125,0.4952722222222223,-0.5654167534722223,0.0030779968967150273,0.010607182004751269,1.9743999791844336
CEP57,0.13132578124999997,-0.3123537037037036,0.4436794849537036,0.0030790067900110436,0.010608948621590055,1.9743276538429273
KHDRBS1,-0.11562499999999998,-0.5502092592592592,0.43458425925925925,0.003079726399213549,0.010609714633815772,1.9742962970247488
ANKRD39,0.028188281249999995,-0.384662962962963,0.412851244212963,0.0030837874009201757,0.01062198969948853,1.973794124067085
TPSB2,-0.07223906249999999,0.509225925925926,-0.581464988425926,0.003087332780238119,0.010632485047034748,1.973365219382325
NKAP,0.70671015625,0.0017666666666666818,0.7049434895833333,0.003089816045324331,0.010639319775176664,1.9730861377675493
LINC00184,0.227859375,-0.12968703703703705,0.3575464120370371,0.003092817827133962,0.010647937444231575,1.9727345089707256
PPP1R14A,-0.02310859375000001,0.6324333333333334,-0.6555419270833334,0.003096385272856212,0.010658499483121536,1.9723039315260842
XYLT1,0.007832031250000017,0.43761666666666665,-0.4297846354166666,0.003097904861234209,0.010662010036204525,1.9721609130072475
KLRC4,-0.39511093750000004,-0.13396666666666668,-0.26114427083333336,0.003100832615873143,0.01067031371519936,1.9718228118054173
IL22RA1,0.26902656249999995,-0.25339074074074075,0.5224173032407406,0.003101317803981778,0.01067031371519936,1.9718228118054173
CADM4,0.32089062500000004,-0.1757925925925926,0.49668321759259265,0.0031118512504630697,0.010704223936716351,1.970444813864098
GPSM2,0.12727187499999998,-0.4300333333333333,0.5573052083333333,0.0031121772242536454,0.010704223936716351,1.970444813864098
SDHAF2,0.17425000000000002,-0.3270055555555555,0.5012555555555556,0.003113514961076407,0.010705373359317509,1.9703981817031437
CASP8,0.08470859375,-0.37221666666666664,0.45692526041666665,0.0031133828854909154,0.010705373359317509,1.9703981817031437
KCNS1,0.9180085937500002,0.12405740740740742,0.7939511863425928,0.003114677355013284,0.010707329788114419,1.970318820753034
PCNX1,-0.19156640625,0.3749333333333334,-0.5664997395833333,0.0031150876960312256,0.010707329788114419,1.970318820753034
ENY2,0.870146875,0.23095000000000002,0.639196875,0.0031188534938376166,0.010718546921879115,1.9698640865260253
MPP3,0.20898828125000002,-0.23148703703703702,0.440475318287037,0.0031224913547210657,0.010729320833141237,1.9694277680391097
ELOVL3,-0.03327890625,-0.24421481481481486,0.21093590856481487,0.0031248234985603216,0.010735605369047416,1.9691734611463065
HPDL,0.15162187500000002,-0.26991481481481483,0.42153668981481485,0.003125446772115955,0.010736017852695845,1.9691567749954215
RNF220,0.09759296875,-0.3581462962962963,0.4557392650462963,0.003136574610052218,0.010772507937132013,1.9676831772533923
SPDYC,0.14783437500000002,-0.24273518518518522,0.39056956018518524,0.0031382383758294503,0.010776487324693596,1.9675227775634765
RPS27L,-0.52931484375,-0.09241666666666669,-0.43689817708333334,0.0031387808785395405,0.010776615713492291,1.967517603501374
SUGT1,0.18817109375000002,-0.30585740740740736,0.4940285011574074,0.003148825887756187,0.010807625533345923,1.9662697113230818
USP20,0.012261718750000032,0.5668518518518519,-0.5545901331018519,0.003148475075382239,0.010807625533345923,1.9662697113230818
GYG1,-0.048571093750000016,0.5760203703703703,-0.6245914641203704,0.0031594786598484127,0.01084244446000738,1.9648727938297974
RPL26,-0.59490390625,-0.18942962962962967,-0.40547427662037033,0.0031619051127079675,0.010848851349200243,1.964616241457084
CORO6,-0.06608750000000001,0.5819425925925927,-0.6480300925925927,0.0031623626220143573,0.010848851349200243,1.964616241457084
GPR18,-0.25889609375,0.3799518518518519,-0.6388479456018519,0.0031650360064570545,0.010856277041440716,1.9643190824417465
CCL28,0.12163203124999997,-0.24261111111111117,0.3642431423611111,0.0031669302095570884,0.010861028133885306,1.9641290613274363
GFPT1,0.175865625,-0.2881092592592592,0.46397488425925915,0.0031687325326114216,0.010865462645976324,1.963951776907479
HCCS,0.21518125,-0.285874074074074,0.501055324074074,0.0031700088663675916,0.010868092425510617,1.963846676868191
CLN3,0.16859687499999998,-0.23999814814814815,0.4085950231481481,0.0031726938531069634,0.010875550025070223,1.963548769608969
NR3C2,-0.21983359375,0.2438537037037037,-0.46368729745370374,0.00317366247395257,0.010877122711932223,1.9634859718796622
KRTAP5-10,0.4349523437499999,-0.19538333333333333,0.6303356770833333,0.003177611153075976,0.010888906834384185,1.9630157180059276
CASK,0.12914374999999997,-0.34225740740740745,0.4714011574074074,0.0031852932037306826,0.010913478481065378,1.962036803549675
LOC284344,0.41988984374999994,-0.23742592592592596,0.6573157696759259,0.00318998988700084,0.010927815388433354,1.961466650454446
TSSK6,0.43712734375000006,-0.15011851851851854,0.5872458622685186,0.003192354854606473,0.010934161313698685,1.9612145231705997
NCKAP1,0.177384375,-0.3039185185185185,0.4813028935185185,0.0031977910864618656,0.010951022926109777,1.9605453118361318
GPSM3,-0.26929296875,0.39392037037037037,-0.6632133391203703,0.003203340122328536,0.010968265368300324,1.9598620506880617
EBLN3P,0.08548281250000002,-0.40093148148148144,0.48641429398148145,0.003205168440506074,0.010972764550416734,1.9596839396330328
RAPGEF4,0.383278125,-0.03422777777777779,0.4175059027777778,0.003208163342527426,0.010981255400741638,1.9593480075682141
MRPS14,0.70187109375,0.17224814814814818,0.5296229456018519,0.003209931660582115,0.010985545713589897,1.9591783643680385
MST1P2,0.29951015625,-0.1644759259259259,0.46398608217592585,0.0032105108495505885,0.010985765673642633,1.9591696687161984
SNORD54,0.33766093750000004,-0.21971851851851845,0.5573794560185185,0.003214113779167598,0.010996330577059125,1.9587522126595442
ZKSCAN5,0.7959757812499999,-0.01684444444444442,0.8128202256944443,0.0032192415989674224,0.011012108307514824,1.9581295258362152
TPTE2P5,0.593890625,0.04934074074074074,0.5445498842592593,0.0032200581424840537,0.011013135695719347,1.9580890096877217
LRIG1,-0.07492890625000002,0.4654962962962963,-0.5404252025462963,0.0032211990437223167,0.011015271934254788,1.9580047769436701
ZNRF2,0.61131484375,-0.15192592592592594,0.7632407696759259,0.003223040714988702,0.011019803470237812,1.9578261507249175
TRIM51EP,0.12928671875000003,-0.20468148148148158,0.3339682002314816,0.0032240865795354996,0.011021613070724223,1.9577548395634046
MEST,0.5246164062500001,-0.1640925925925926,0.6887089988425926,0.003227419329605212,0.011031238608959822,1.957375721391546
ACTR1A,-0.15873281250000001,0.381038888888889,-0.539771701388889,0.0032308945906288976,0.011041348084425362,1.9569778985375585
SCAF1,0.62701953125,0.06622777777777775,0.5607917534722222,0.0032325450718977597,0.011045219267927403,1.9568256581623327
DNALI1,0.5363039062499999,0.0027666666666666725,0.5335372395833332,0.003233233673882086,0.01104580311165321,1.9568027022208543
RPL34,-0.42034765625000003,0.0695111111111111,-0.4898587673611111,0.0032347439712941744,0.011049193504252515,1.9566694205703055
ZNF280B,0.3330875,-0.08069629629629632,0.4137837962962963,0.003238435436207214,0.01106003202040674,1.9562436156835967
RIMBP3,-0.10753203124999997,0.480437037037037,-0.587969068287037,0.0032414230985042597,0.01106846379746933,1.9559126510795601
HES6,0.12875312499999997,-0.239462962962963,0.36821608796296296,0.003246329286561131,0.011083443003485636,1.955325307735607
ADI1,0.11927656249999997,-0.3203462962962963,0.43962285879629626,0.003250225240234514,0.011094625539841215,1.9548873512710947
FCN1,-0.175253125,0.24316481481481475,-0.4184179398148148,0.0032506446800819044,0.011094625539841215,1.9548873512710947
LPO,0.168584375,-0.19912592592592593,0.36771030092592594,0.003256544756734594,0.011112929475137142,1.9541714417627434
JAKMIP2,-0.07128515625000001,0.628727777777778,-0.700012934027778,0.0032570493558955966,0.011112929475137142,1.9541714417627434
TLR4,-0.24051093749999997,0.25824074074074066,-0.4987516782407406,0.0032626938811755645,0.011130408371423196,1.9534889012356333
TNFAIP8L1,-0.23691953125000004,0.30513333333333326,-0.5420528645833333,0.0032681887465852997,0.011147371208376876,1.952827536588972
PCDHB2,0.41679140625000005,-0.001379629629629632,0.41817103587962967,0.003271217329352062,0.011152352464321866,1.9526335133770623
EPO,0.31072109375,-0.1755981481481481,0.4863192418981481,0.003270571571266736,0.011152352464321866,1.9526335133770623
LRRIQ3,0.27646015625,-0.16488703703703703,0.441347193287037,0.0032707825977284517,0.011152352464321866,1.9526335133770623
DDT,-0.15755625,-0.5116481481481482,0.3540918981481482,0.003274401456561207,0.011161424361037443,1.9522803795322736
MIR924HG,-0.00816953124999998,-0.33917037037037046,0.3310008391203705,0.003275338622870283,0.011162597393476652,1.9522347388747332
ZMAT1,-0.014490625000000014,0.6082092592592594,-0.6226998842592594,0.003275791998151269,0.011162597393476652,1.9522347388747332
PGAP3,10.74740390625,0.18898518518518517,10.558418721064815,0.003278831429711415,0.01117117032144571,1.9519013266586573
NCR3,-0.29427265625,0.3400888888888889,-0.6343615451388889,0.003279494002114889,0.011171643706709429,1.9518829235508286
RBM23,0.12905781249999995,-0.3206981481481481,0.44975596064814805,0.003286060513903342,0.011192225584950161,1.951083545003744
TAS2R41,-0.217840625,0.3954574074074074,-0.6132980324074074,0.003290643715368345,0.011206046874283103,1.9505475652345117
RAB12,-0.005049999999999985,0.5603444444444444,-0.5653944444444444,0.003302839299281432,0.011245783027476756,1.9490102998839327
ECEL1P2,0.42635234375000003,-0.11391111111111113,0.5402634548611112,0.003307263107131359,0.01125904872995812,1.948498301205996
FYB2,0.33918046874999996,-0.13498148148148148,0.47416195023148144,0.003310621721094692,0.011266886970737796,1.9481960624975967
KRT7,0.20165703125,-0.18775740740740743,0.38941443865740744,0.003310331163633629,0.011266886970737796,1.9481960624975967
